COMID,CAT_RUN1986_ANN,ACC_RUN1986_ANN,TOT_RUN1986_ANN,source
3917070,529.2,529.2,529.2,RUN1986_ANN_CONUS
3917072,507.84,507.84,507.84,RUN1986_ANN_CONUS
3917082,503.28,503.28,503.28,RUN1986_ANN_CONUS
3917084,552.12,552.12,552.12,RUN1986_ANN_CONUS
3917106,464.04,515.76,515.76,RUN1986_ANN_CONUS
3917114,465.96,465.96,465.96,RUN1986_ANN_CONUS
3917130,421.92,470.04,470.04,RUN1986_ANN_CONUS
3917136,414.36,414.36,414.36,RUN1986_ANN_CONUS
3917138,355.56,355.56,355.56,RUN1986_ANN_CONUS
3917154,493.32,499.92,499.92,RUN1986_ANN_CONUS
3917156,401.04,401.04,401.04,RUN1986_ANN_CONUS
3917158,117.84,117.84,117.84,RUN1986_ANN_CONUS
3917160,162.48,162.48,162.48,RUN1986_ANN_CONUS
3917162,369.72,461.52,461.52,RUN1986_ANN_CONUS
3917164,291.12,291.12,291.12,RUN1986_ANN_CONUS
3917172,387.6,387.6,387.6,RUN1986_ANN_CONUS
3917176,375,446.16,446.16,RUN1986_ANN_CONUS
3917178,376.8,453.6,453.6,RUN1986_ANN_CONUS
3917194,524.76,524.76,524.76,RUN1986_ANN_CONUS
3917198,108.48,398.52,398.52,RUN1986_ANN_CONUS
3917200,82.44,378.72,378.72,RUN1986_ANN_CONUS
3917212,370.44,370.44,370.44,RUN1986_ANN_CONUS
3917214,173.76,173.76,173.76,RUN1986_ANN_CONUS
3917218,126.12,327.72,327.72,RUN1986_ANN_CONUS
3917220,128.16,313.92,313.92,RUN1986_ANN_CONUS
3917228,128.16,128.16,128.16,RUN1986_ANN_CONUS
3917230,35.16,35.16,35.16,RUN1986_ANN_CONUS
3917244,49.32,444.24,485.16,RUN1986_ANN_CONUS
3917250,435.48,435.48,435.48,RUN1986_ANN_CONUS
3917256,128.16,508.32,508.32,RUN1986_ANN_CONUS
3917268,128.16,492.72,492.72,RUN1986_ANN_CONUS
3917272,363.96,590.04,590.04,RUN1986_ANN_CONUS
3917274,133.32,133.32,133.32,RUN1986_ANN_CONUS
3917276,498.96,663.24,663.24,RUN1986_ANN_CONUS
3917278,324,599.28,599.28,RUN1986_ANN_CONUS
3917280,132,483.96,483.96,RUN1986_ANN_CONUS
3917282,291.24,551.52,551.52,RUN1986_ANN_CONUS
3917284,151.8,514.8,514.8,RUN1986_ANN_CONUS
3917286,150.84,150.84,150.84,RUN1986_ANN_CONUS
3917912,370.32,460.08,460.08,RUN1986_ANN_CONUS
3917914,363.96,371.16,371.16,RUN1986_ANN_CONUS
3917916,402.24,450.84,450.84,RUN1986_ANN_CONUS
3917918,231.84,416.88,416.88,RUN1986_ANN_CONUS
3917920,116.04,141.24,141.24,RUN1986_ANN_CONUS
3917922,93.6,93.6,93.6,RUN1986_ANN_CONUS
3917946,53.28,435.36,478.08,RUN1986_ANN_CONUS
3917948,72.48,372.84,372.84,RUN1986_ANN_CONUS
3917950,59.76,451.32,490.8,RUN1986_ANN_CONUS
3917956,699.72,699.72,699.72,RUN1986_ANN_CONUS
3917958,729.84,729.84,729.84,RUN1986_ANN_CONUS
3917960,722.76,722.76,722.76,RUN1986_ANN_CONUS
948010089,88.8,93.12,93.12,RUN1986_ANN_CONUS
